year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,4,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",91.00,17.00,8.05,0.00,1.89,0.00,7.06,0.00,0.00,983.00,455.00,0.00,56.00,0.00,472.00
2022,4,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",135.00,25.00,19.00,1.00,0.00,0.00,5.00,1.00,0.00,1820.00,1018.00,19.00,0.00,0.00,783.00
2022,4,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",262.00,58.00,22.24,2.59,14.75,0.00,18.42,2.00,0.00,3469.00,1252.00,309.00,465.00,0.00,1443.00
2022,4,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2522.00,577.00,222.68,7.63,73.82,1.00,271.87,52.00,1.00,31159.00,11222.00,695.00,3342.00,116.00,15784.00
2022,4,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",150.00,13.00,11.00,0.00,2.00,0.00,0.00,2.00,0.00,1057.00,1006.00,0.00,51.00,0.00,0.00
2022,4,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",605.00,92.00,26.76,0.84,23.38,0.00,41.02,6.00,0.00,5307.00,1470.00,37.00,895.00,0.00,2905.00
2022,3,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2986.00,468.00,117.44,24.84,125.14,0.00,200.59,0.00,5.00,42692.00,12970.00,3866.00,4751.00,0.00,21105.00
2022,3,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",680.00,137.00,52.11,1.63,42.49,0.47,40.31,4.00,4.00,7228.00,2773.00,103.00,1411.00,8.00,2933.00
2022,3,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",31.00,6.00,2.08,0.00,3.00,0.00,0.92,0.00,0.00,219.00,62.00,0.00,84.00,0.00,73.00
2022,3,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",164.00,33.00,19.79,1.29,6.25,0.55,5.13,5.00,2.00,2186.00,1599.00,115.00,222.00,36.00,214.00
2022,3,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",17795.00,2713.00,867.53,78.33,746.41,4.13,1016.61,106.00,42.00,205289.00,84785.00,10073.00,33355.00,165.00,76911.00
2022,3,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",413.00,146.00,62.81,3.25,29.33,0.00,50.61,19.00,1.00,10980.00,4610.00,141.00,2075.00,0.00,4154.00
2022,3,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",104.00,21.00,0.67,1.87,7.41,0.00,11.05,1.00,1.00,1406.00,34.00,95.00,279.00,0.00,998.00
2022,3,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",719.00,230.00,61.92,6.52,84.69,5.05,71.81,8.00,1.00,13005.00,3442.00,558.00,4416.00,191.00,4398.00
2022,3,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",63.00,11.00,3.74,0.00,5.92,0.00,1.34,1.00,0.00,490.00,191.00,0.00,247.00,0.00,52.00
2022,3,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",91.00,31.00,26.00,3.00,1.00,0.00,1.00,3.00,0.00,2007.00,1728.00,100.00,30.00,0.00,149.00
2022,3,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",251.00,73.00,28.91,0.80,20.40,0.00,22.89,0.00,0.00,4605.00,1494.00,249.00,937.00,0.00,1925.00
2022,3,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2519.00,635.00,208.17,5.84,78.02,4.26,338.71,56.00,3.00,34543.00,10420.00,749.00,3810.00,198.00,19366.00
2022,3,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",170.00,50.00,33.00,4.00,12.00,1.00,0.00,1.00,1.00,4212.00,3504.00,371.00,317.00,20.00,0.00
2022,3,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",636.00,142.00,43.77,0.21,51.15,0.22,46.64,15.00,2.00,13015.00,5395.00,29.00,2108.00,4.00,5479.00
2022,2,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2904.00,302.00,112.52,11.04,89.88,0.00,88.56,30.00,1.00,25776.00,14213.00,1728.00,2875.00,0.00,6960.00
2022,2,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",614.00,116.00,56.97,5.37,23.81,0.69,29.16,35.00,0.00,6862.00,3440.00,855.00,861.00,27.00,1679.00
2022,2,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",56.00,4.00,1.30,0.00,0.97,0.00,1.73,0.00,0.00,150.00,29.00,0.00,46.00,0.00,75.00
2022,2,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",182.00,59.00,34.12,2.65,12.54,0.00,9.69,8.00,0.00,4119.00,2589.00,304.00,586.00,0.00,640.00
2022,2,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",14819.00,1602.00,584.39,82.95,500.38,6.30,427.97,165.00,5.00,107246.00,53941.00,9186.00,17248.00,366.00,26505.00
2022,2,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",397.00,117.00,38.83,2.45,29.39,0.00,46.33,15.00,1.00,7961.00,2525.00,143.00,1726.00,0.00,3567.00
2022,2,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",96.00,20.00,4.89,1.90,5.71,0.00,7.50,1.00,0.00,1127.00,231.00,96.00,229.00,0.00,571.00
2022,2,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",617.00,162.00,45.96,2.90,57.89,3.05,52.19,14.00,1.00,10602.00,3290.00,281.00,2654.00,252.00,4125.00
2022,2,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",81.00,13.00,7.23,0.00,2.48,1.00,2.29,1.00,0.00,780.00,493.00,0.00,72.00,54.00,161.00
2022,2,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",98.00,27.00,17.00,2.00,1.00,1.00,6.00,4.00,0.00,1896.00,1026.00,73.00,116.00,63.00,618.00
2022,2,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",213.00,53.00,21.95,1.00,19.02,0.00,11.03,6.00,0.00,2611.00,1172.00,21.00,721.00,0.00,697.00
2022,2,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2296.00,295.00,139.60,0.67,33.47,0.71,120.55,76.00,1.00,13670.00,5950.00,62.00,1173.00,22.00,6463.00
2022,2,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",173.00,32.00,25.00,0.00,6.00,0.00,1.00,2.00,1.00,1905.00,1545.00,0.00,254.00,0.00,106.00
2022,2,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",459.00,75.00,23.19,0.18,17.77,0.00,33.86,14.00,0.00,4488.00,1439.00,16.00,785.00,0.00,2248.00
2022,1,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3328.00,397.00,119.00,24.06,121.40,0.75,131.79,100.00,6.00,38124.00,16608.00,4422.00,4945.00,76.00,12073.00
2022,1,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",673.00,107.00,48.02,2.48,25.67,1.71,29.12,13.00,1.00,6079.00,2855.00,96.00,1032.00,76.00,2020.00
2022,1,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",45.00,6.00,1.02,0.00,1.98,0.00,3.00,3.00,0.00,198.00,24.00,0.00,48.00,0.00,126.00
2022,1,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",215.00,72.00,46.03,3.66,10.14,0.00,12.18,23.00,3.00,5983.00,4137.00,303.00,359.00,0.00,1184.00
2022,1,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",16416.00,1993.00,748.45,97.55,551.26,1.49,594.26,536.00,70.00,140986.00,69162.00,10598.00,24198.00,67.00,36961.00
2022,1,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",456.00,114.00,43.71,1.13,21.93,0.00,47.23,27.00,2.00,8764.00,3535.00,199.00,1391.00,0.00,3639.00
2022,1,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",102.00,11.00,3.12,0.75,4.12,0.00,3.00,5.00,0.00,615.00,130.00,33.00,272.00,0.00,180.00
2022,1,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",665.00,144.00,51.37,4.45,49.52,1.72,36.94,11.00,3.00,8627.00,3166.00,317.00,2259.00,57.00,2828.00
2022,1,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",97.00,11.00,6.52,0.53,0.00,0.00,3.95,7.00,1.00,649.00,221.00,64.00,0.00,0.00,364.00
2022,1,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",123.00,27.00,20.00,6.00,0.00,0.00,1.00,5.00,0.00,1785.00,900.00,741.00,0.00,0.00,144.00
2022,1,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",235.00,57.00,27.91,1.66,10.20,0.00,17.24,22.00,1.00,4230.00,1867.00,201.00,763.00,0.00,1399.00
2022,1,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2451.00,373.00,163.60,8.99,45.35,0.94,154.13,157.00,11.00,21971.00,8792.00,708.00,2554.00,30.00,9887.00
2022,1,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",167.00,36.00,27.00,0.00,9.00,0.00,0.00,30.00,0.00,2909.00,2406.00,0.00,503.00,0.00,0.00
2022,1,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",491.00,78.00,27.11,0.67,26.40,0.58,23.24,48.00,1.00,4529.00,1588.00,43.00,1324.00,19.00,1555.00
2021,12,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3705.00,388.00,96.28,29.68,101.87,0.00,160.18,12.00,4.00,30500.00,10300.00,2853.00,4638.00,0.00,12709.00
2021,12,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",718.00,130.00,60.90,0.00,19.44,1.87,47.79,1.00,0.00,10649.00,4739.00,0.00,556.00,42.00,5312.00
2021,12,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",92.00,29.00,11.08,2.59,9.42,0.00,5.91,5.00,0.00,1837.00,643.00,196.00,557.00,0.00,441.00
2021,12,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",216.00,78.00,51.26,0.00,10.47,0.00,16.28,8.00,0.00,5350.00,3777.00,0.00,380.00,0.00,1193.00
2021,12,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",16475.00,2205.00,834.10,71.88,442.18,2.82,854.01,291.00,12.00,163565.00,82981.00,8857.00,16367.00,91.00,55269.00
2021,12,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",591.00,157.00,56.43,0.26,34.48,0.00,65.83,18.00,0.00,11857.00,5494.00,20.00,1560.00,0.00,4783.00
2021,12,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",64.00,7.00,2.43,0.33,2.26,0.00,1.98,0.00,0.00,326.00,110.00,7.00,79.00,0.00,130.00
2021,12,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",745.00,184.00,55.79,3.01,56.15,3.79,65.26,23.00,0.00,11199.00,3970.00,170.00,2328.00,101.00,4630.00
2021,12,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",98.00,13.00,4.19,0.00,3.91,0.00,4.90,1.00,0.00,576.00,236.00,0.00,117.00,0.00,223.00
2021,12,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",120.00,27.00,22.00,3.00,1.00,0.00,1.00,4.00,1.00,1567.00,1205.00,156.00,57.00,0.00,149.00
2021,12,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",203.00,53.00,25.33,0.00,6.30,0.00,21.38,10.00,0.00,3875.00,1448.00,0.00,248.00,0.00,2179.00
2021,12,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2496.00,533.00,214.51,2.00,53.77,2.60,260.12,16.00,3.00,26494.00,10520.00,78.00,1830.00,74.00,13992.00
2021,12,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",167.00,31.00,26.00,0.00,3.00,0.00,2.00,2.00,0.00,3508.00,3292.00,0.00,82.00,0.00,134.00
2021,12,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",598.00,87.00,43.87,8.06,22.62,0.00,12.46,1.00,1.00,4072.00,2466.00,391.00,606.00,0.00,609.00
2021,11,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3339.00,245.00,110.41,7.42,64.90,1.00,61.27,3.00,0.00,17197.00,10705.00,671.00,2016.00,15.00,3790.00
2021,11,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",765.00,135.00,67.49,0.00,17.60,0.00,49.91,8.00,1.00,7275.00,3156.00,0.00,613.00,0.00,3506.00
2021,11,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",90.00,15.00,6.63,0.00,4.62,0.00,3.75,0.00,0.00,672.00,262.00,0.00,133.00,0.00,277.00
2021,11,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",217.00,73.00,39.01,1.97,14.81,2.37,14.83,0.00,0.00,4340.00,2622.00,111.00,545.00,139.00,923.00
2021,11,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",16992.00,1387.00,522.72,23.90,394.35,5.04,440.99,5.00,0.00,80813.00,41165.00,2180.00,13189.00,402.00,23877.00
2021,11,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",572.00,133.00,47.32,1.57,36.65,0.00,47.46,2.00,1.00,7224.00,1943.00,73.00,1354.00,0.00,3854.00
2021,11,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",106.00,13.00,3.94,0.40,4.21,0.00,4.45,0.00,0.00,501.00,116.00,21.00,209.00,0.00,155.00
2021,11,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",817.00,161.00,41.62,0.00,71.57,5.43,42.38,10.00,0.00,9217.00,2598.00,0.00,3402.00,377.00,2840.00
2021,11,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",92.00,6.00,1.24,0.00,0.45,1.00,3.31,0.00,0.00,201.00,22.00,0.00,13.00,72.00,94.00
2021,11,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",93.00,12.00,9.00,0.00,1.00,0.00,2.00,1.00,0.00,653.00,399.00,0.00,44.00,0.00,210.00
2021,11,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",226.00,43.00,22.07,0.00,6.42,0.00,14.50,2.00,0.00,2651.00,1336.00,0.00,275.00,0.00,1040.00
2021,11,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2540.00,409.00,176.97,2.31,30.43,3.33,195.96,9.00,1.00,15402.00,6552.00,154.00,1138.00,71.00,7487.00
2021,11,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",170.00,27.00,21.00,0.00,4.00,1.00,1.00,4.00,0.00,2477.00,2135.00,0.00,244.00,24.00,74.00
2021,11,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",583.00,63.00,25.12,0.92,15.60,0.83,20.53,2.00,0.00,2879.00,1177.00,21.00,557.00,30.00,1094.00
2021,10,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",397.00,45.00,22.14,1.78,12.00,0.00,9.08,2.00,0.00,2472.00,1381.00,137.00,430.00,0.00,524.00
2021,10,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2712.00,623.00,256.56,3.49,60.60,0.00,302.35,95.00,1.00,31268.00,11695.00,266.00,2573.00,0.00,16734.00
2021,10,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",163.00,36.00,31.00,0.00,1.00,0.00,4.00,1.00,0.00,4851.00,4685.00,0.00,41.00,0.00,125.00
2021,10,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",586.00,72.00,27.44,1.29,30.64,0.00,12.63,5.00,2.00,4044.00,2055.00,93.00,904.00,0.00,992.00
2021,10,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",4627.00,414.00,143.13,13.30,108.32,0.00,149.24,0.00,3.00,29440.00,15021.00,1138.00,3650.00,0.00,9631.00
2021,10,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",713.00,141.00,66.15,0.95,21.06,1.30,51.54,32.00,0.00,10559.00,4838.00,65.00,1265.00,49.00,4342.00
2021,10,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",87.00,18.00,4.18,0.67,8.85,0.00,4.30,0.00,0.00,787.00,310.00,66.00,261.00,0.00,150.00
2021,10,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",249.00,42.00,18.69,0.17,9.56,2.11,11.46,0.00,0.00,2337.00,1074.00,14.00,426.00,59.00,764.00
2021,10,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",16824.00,1587.00,574.48,42.63,415.89,4.00,550.00,9.00,5.00,107461.00,52778.00,3531.00,15731.00,161.00,35260.00
2021,10,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",608.00,112.00,47.28,2.98,25.50,0.00,36.25,7.00,0.00,8145.00,3514.00,129.00,1239.00,0.00,3263.00
2021,10,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",69.00,6.00,1.67,0.86,3.45,0.00,0.03,1.00,1.00,193.00,58.00,36.00,98.00,0.00,1.00
2021,10,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",769.00,125.00,45.50,1.74,40.38,3.41,33.97,8.00,0.00,7880.00,3000.00,116.00,2055.00,126.00,2583.00
2021,10,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",111.00,13.00,3.63,1.05,2.52,0.00,5.81,1.00,0.00,755.00,145.00,23.00,65.00,0.00,522.00
2021,10,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",63.00,8.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,244.00,210.00,34.00,0.00,0.00,0.00
2021,9,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3885.00,256.00,104.26,15.81,65.49,0.00,70.44,2.00,0.00,18423.00,9883.00,1227.00,2125.00,0.00,5188.00
2021,9,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",626.00,98.00,43.82,0.76,18.85,2.06,32.51,3.00,0.00,5435.00,2402.00,15.00,627.00,80.00,2311.00
2021,9,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",60.00,17.00,3.53,0.00,5.84,0.00,7.63,0.00,0.00,645.00,133.00,0.00,234.00,0.00,278.00
2021,9,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",203.00,44.00,28.84,0.50,4.45,0.00,10.21,9.00,0.00,3074.00,1987.00,12.00,255.00,0.00,820.00
2021,9,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",16606.00,1307.00,541.30,39.85,294.52,5.96,425.37,46.00,4.00,86266.00,47519.00,3506.00,9260.00,268.00,25713.00
2021,9,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",606.00,122.00,52.53,1.34,32.18,0.00,35.95,7.00,0.00,7654.00,3807.00,55.00,1170.00,0.00,2622.00
2021,9,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",99.00,13.00,1.26,2.93,5.86,0.00,2.96,0.00,0.00,567.00,38.00,193.00,253.00,0.00,83.00
2021,9,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",766.00,109.00,37.92,4.99,40.59,4.58,20.92,12.00,0.00,7525.00,2334.00,337.00,3217.00,224.00,1413.00
2021,9,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",91.00,6.00,0.93,0.00,2.38,0.00,2.69,1.00,0.00,183.00,29.00,0.00,60.00,0.00,94.00
2021,9,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",65.00,4.00,2.00,1.00,0.00,0.00,1.00,1.00,0.00,308.00,59.00,110.00,0.00,0.00,139.00
2021,9,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",280.00,43.00,23.07,0.75,11.71,0.00,7.47,4.00,0.00,1922.00,917.00,18.00,656.00,0.00,331.00
2021,9,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2619.00,365.00,147.59,5.57,44.75,1.96,165.13,53.00,0.00,17211.00,6688.00,324.00,1892.00,62.00,8245.00
2021,9,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",133.00,17.00,6.00,2.00,6.00,0.00,3.00,2.00,0.00,923.00,522.00,118.00,156.00,0.00,127.00
2021,9,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",619.00,66.00,28.72,1.48,13.94,0.30,21.55,6.00,0.00,5551.00,3007.00,267.00,509.00,12.00,1756.00
2021,8,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",4109.00,455.00,133.07,39.71,146.17,0.00,136.05,23.00,12.00,33385.00,16065.00,2088.00,5578.00,0.00,9654.00
2021,8,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",686.00,190.00,85.65,13.13,40.13,0.00,51.09,25.00,2.00,11979.00,4999.00,1031.00,1904.00,0.00,4045.00
2021,8,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",62.00,17.00,3.03,0.00,7.24,0.00,6.73,0.00,1.00,495.00,81.00,0.00,223.00,0.00,191.00
2021,8,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",231.00,46.00,30.69,1.12,8.49,0.00,5.69,2.00,1.00,2521.00,1469.00,44.00,492.00,0.00,516.00
2021,8,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",17547.00,1972.00,760.40,109.42,520.24,3.98,577.95,35.00,45.00,131763.00,67152.00,9579.00,18934.00,261.00,35837.00
2021,8,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",595.00,181.00,63.67,6.08,47.59,0.00,63.66,17.00,1.00,12994.00,5720.00,338.00,2443.00,0.00,4493.00
2021,8,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",106.00,13.00,3.84,2.47,5.07,0.30,1.31,2.00,1.00,477.00,127.00,82.00,179.00,31.00,58.00
2021,8,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",839.00,192.00,59.33,7.88,65.98,5.02,53.80,124.00,1.00,14790.00,4138.00,917.00,4483.00,243.00,5009.00
2021,8,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",116.00,17.00,5.26,0.85,5.28,0.00,5.62,3.00,0.00,1053.00,297.00,163.00,176.00,0.00,417.00
2021,8,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",89.00,16.00,13.00,1.00,0.00,0.00,2.00,1.00,0.00,2157.00,1892.00,204.00,0.00,0.00,61.00
2021,8,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",301.00,100.00,38.25,4.95,22.73,0.00,34.07,0.00,0.00,5068.00,1507.00,493.00,916.00,0.00,2152.00
2021,8,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2694.00,670.00,249.37,21.84,89.24,1.55,308.00,84.00,20.00,38017.00,12471.00,1769.00,4431.00,37.00,19309.00
2021,8,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",120.00,36.00,12.00,7.00,8.00,0.00,9.00,1.00,2.00,4420.00,2337.00,1225.00,299.00,0.00,559.00
2021,8,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",642.00,152.00,45.82,9.35,56.04,1.79,39.00,20.00,4.00,10609.00,3873.00,1065.00,2164.00,44.00,3463.00
2021,7,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",593.00,233.00,87.71,8.23,56.63,0.00,80.43,12.00,0.00,20077.00,7614.00,859.00,4140.00,0.00,7464.00
2021,7,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",93.00,20.00,5.81,1.25,7.39,0.00,5.55,1.00,1.00,1571.00,272.00,246.00,656.00,0.00,397.00
2021,7,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",850.00,271.00,76.94,12.77,103.55,4.11,73.62,16.00,3.00,20762.00,5328.00,823.00,7281.00,240.00,7090.00
2021,7,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",120.00,22.00,4.26,0.93,8.31,0.00,8.50,0.00,0.00,1310.00,247.00,153.00,235.00,0.00,675.00
